# J, eta_p, CT, CP
0.0,0.00,0.1118,0.0890
0.0,0.05,0.1119,0.0878
0.1,0.10,0.1119,0.0865
0.1,0.15,0.1119,0.0851
0.1,0.20,0.1119,0.0838
0.2,0.25,0.1118,0.0824
0.2,0.30,0.1116,0.0810
0.2,0.35,0.1112,0.0789
0.3,0.40,0.1108,0.0781
0.3,0.45,0.1100,0.0767
0.3,0.50,0.1087,0.0751
0.4,0.55,0.1070,0.0729
0.4,0.59,0.1047,0.0718
0.4,0.64,0.1016,0.0700
0.5,0.68,0.0977,0.0687
0.5,0.71,0.0929,0.0667
0.5,0.74,0.0872,0.0641
0.6,0.76,0.0813,0.0614
0.6,0.79,0.0753,0.0585
0.6,0.81,0.0691,0.0553
0.7,0.82,0.0628,0.0519
0.7,0.84,0.0564,0.0481
0.7,0.85,0.0498,0.0439
0.8,0.86,0.0430,0.0392
0.8,0.86,0.0362,0.0343
0.8,0.86,0.0293,0.0290
0.9,0.83,0.0219,0.0232
0.9,0.77,0.0147,0.0174
0.9,0.61,0.0075,0.0117
1.0,-0.00,0.0000,0.0063
