# J, eta_p, CT, CP
0.0,0.00,0.1141,0.1533
0.0,0.05,0.1145,0.1505
0.1,0.10,0.1149,0.1477
0.1,0.14,0.1153,0.1447
0.2,0.19,0.1156,0.1417
0.2,0.24,0.1159,0.1386
0.3,0.28,0.1161,0.1356
0.3,0.33,0.1161,0.1325
0.3,0.37,0.1161,0.1298
0.4,0.41,0.1159,0.1261
0.4,0.46,0.1155,0.1221
0.5,0.51,0.1148,0.1181
0.5,0.55,0.1140,0.1140
0.6,0.60,0.1127,0.1100
0.6,0.65,0.1106,0.1056
0.6,0.70,0.1072,0.1006
0.7,0.75,0.1025,0.0952
0.7,0.79,0.0966,0.0901
0.8,0.82,0.0896,0.0853
0.8,0.84,0.0821,0.0802
0.9,0.85,0.0745,0.0752
0.9,0.87,0.0669,0.0697
0.9,0.88,0.0590,0.0636
1.0,0.89,0.0510,0.0569
1.0,0.89,0.0430,0.0496
1.1,0.90,0.0347,0.0415
1.1,0.89,0.0262,0.0327
1.2,0.87,0.0176,0.0234
1.2,0.79,0.0089,0.0135
1.2,-0.00,0.0000,0.0035
