# J, eta_p, CT, CP
0.0,0.00,0.1146,0.1260
0.0,0.06,0.1147,0.1256
0.1,0.11,0.1149,0.1252
0.1,0.16,0.1149,0.1231
0.2,0.21,0.1149,0.1221
0.2,0.26,0.1149,0.1221
0.2,0.30,0.1149,0.1226
0.3,0.35,0.1144,0.1184
0.3,0.39,0.1138,0.1162
0.4,0.44,0.1134,0.1159
0.4,0.48,0.1126,0.1134
0.4,0.51,0.1117,0.1124
0.5,0.55,0.1105,0.1102
0.5,0.59,0.1091,0.1091
0.6,0.63,0.1073,0.1070
0.6,0.66,0.1052,0.1053
0.7,0.69,0.1023,0.1022
0.7,0.72,0.0979,0.0978
0.7,0.75,0.0915,0.0923
0.8,0.78,0.0844,0.0865
0.8,0.80,0.0770,0.0801
0.9,0.82,0.0696,0.0739
0.9,0.83,0.0620,0.0677
0.9,0.84,0.0532,0.0600
1.0,0.83,0.0446,0.0526
1.0,0.82,0.0360,0.0450
1.1,0.79,0.0275,0.0375
1.1,0.71,0.0183,0.0289
1.1,0.52,0.0092,0.0211
1.2,-0.00,-0.0003,0.0137
