# J, eta_p, CT, CP
0.0,0.00,0.0924,0.0421
0.0,0.05,0.0915,0.0411
0.1,0.11,0.0904,0.0402
0.1,0.16,0.0892,0.0393
0.1,0.21,0.0878,0.0386
0.1,0.26,0.0862,0.0380
0.1,0.31,0.0844,0.0374
0.2,0.36,0.0824,0.0368
0.2,0.41,0.0802,0.0362
0.2,0.45,0.0778,0.0356
0.2,0.49,0.0751,0.0350
0.2,0.53,0.0723,0.0344
0.3,0.57,0.0694,0.0336
0.3,0.60,0.0662,0.0329
0.3,0.63,0.0629,0.0320
0.3,0.66,0.0593,0.0311
0.4,0.68,0.0556,0.0300
0.4,0.70,0.0519,0.0288
0.4,0.72,0.0480,0.0275
0.4,0.74,0.0441,0.0261
0.5,0.75,0.0401,0.0245
0.5,0.76,0.0360,0.0228
0.5,0.77,0.0318,0.0210
0.5,0.77,0.0274,0.0189
0.5,0.76,0.0230,0.0167
0.6,0.74,0.0186,0.0144
0.6,0.70,0.0140,0.0120
0.6,0.63,0.0094,0.0095
0.6,0.46,0.0048,0.0069
0.7,-0.00,-0.0000,0.0046
