# J, eta_p, CT, CP
0.0,0.00,0.1108,0.0523
0.0,0.05,0.1096,0.0517
0.0,0.10,0.1082,0.0512
0.1,0.15,0.1066,0.0505
0.1,0.20,0.1048,0.0498
0.1,0.25,0.1028,0.0491
0.1,0.29,0.1004,0.0482
0.2,0.34,0.0978,0.0472
0.2,0.38,0.0949,0.0463
0.2,0.42,0.0918,0.0453
0.2,0.46,0.0884,0.0443
0.2,0.49,0.0848,0.0434
0.3,0.52,0.0810,0.0424
0.3,0.55,0.0771,0.0413
0.3,0.58,0.0731,0.0402
0.3,0.60,0.0690,0.0390
0.4,0.62,0.0647,0.0377
0.4,0.64,0.0604,0.0363
0.4,0.66,0.0560,0.0347
0.4,0.67,0.0514,0.0329
0.4,0.68,0.0468,0.0310
0.5,0.69,0.0420,0.0289
0.5,0.69,0.0372,0.0267
0.5,0.69,0.0321,0.0242
0.5,0.68,0.0271,0.0216
0.6,0.66,0.0219,0.0188
0.6,0.62,0.0166,0.0159
0.6,0.53,0.0111,0.0128
0.6,0.37,0.0056,0.0098
0.7,-0.00,-0.0000,0.0069
