# J, eta_p, CT, CP
0.0,0.00,0.1238,0.1672
0.0,0.05,0.1241,0.1640
0.1,0.09,0.1245,0.1609
0.1,0.13,0.1248,0.1574
0.2,0.18,0.1250,0.1538
0.2,0.22,0.1251,0.1501
0.3,0.27,0.1251,0.1463
0.3,0.31,0.1250,0.1423
0.3,0.35,0.1248,0.1384
0.4,0.40,0.1244,0.1344
0.4,0.44,0.1237,0.1302
0.5,0.49,0.1229,0.1261
0.5,0.54,0.1217,0.1219
0.6,0.59,0.1201,0.1178
0.6,0.64,0.1179,0.1134
0.6,0.69,0.1148,0.1088
0.7,0.74,0.1104,0.1039
0.7,0.78,0.1045,0.0988
0.8,0.81,0.0969,0.0931
0.8,0.83,0.0888,0.0877
0.9,0.85,0.0806,0.0821
0.9,0.86,0.0723,0.0760
0.9,0.87,0.0639,0.0694
1.0,0.88,0.0553,0.0621
1.0,0.89,0.0465,0.0541
1.1,0.89,0.0375,0.0455
1.1,0.87,0.0284,0.0365
1.2,0.82,0.0191,0.0272
1.2,0.66,0.0097,0.0177
1.3,-0.00,-0.0000,0.0084
