# J, eta_p, CT, CP
0.0,0.00,0.1304,0.1859
0.0,0.05,0.1308,0.1822
0.1,0.09,0.1312,0.1792
0.1,0.14,0.1316,0.1760
0.2,0.18,0.1320,0.1724
0.2,0.23,0.1322,0.1685
0.3,0.27,0.1324,0.1646
0.3,0.31,0.1324,0.1613
0.4,0.36,0.1322,0.1564
0.4,0.40,0.1317,0.1517
0.4,0.45,0.1311,0.1474
0.5,0.49,0.1302,0.1434
0.5,0.53,0.1291,0.1403
0.6,0.57,0.1273,0.1352
0.6,0.62,0.1247,0.1296
0.7,0.67,0.1212,0.1235
0.7,0.71,0.1166,0.1173
0.7,0.75,0.1108,0.1114
0.8,0.79,0.1040,0.1058
0.8,0.81,0.0958,0.0990
0.9,0.83,0.0874,0.0929
0.9,0.85,0.0787,0.0862
1.0,0.86,0.0698,0.0792
1.0,0.87,0.0605,0.0711
1.1,0.87,0.0508,0.0618
1.1,0.87,0.0409,0.0520
1.1,0.86,0.0308,0.0414
1.2,0.82,0.0203,0.0302
1.2,0.67,0.0105,0.0204
1.3,-0.00,-0.0000,0.0092
