# J, eta_p, CT, CP
0.0,0.00,0.0814,0.0559
0.0,0.05,0.0812,0.0553
0.1,0.11,0.0810,0.0544
0.1,0.16,0.0807,0.0536
0.1,0.21,0.0803,0.0527
0.1,0.26,0.0799,0.0518
0.2,0.30,0.0793,0.0509
0.2,0.35,0.0786,0.0499
0.2,0.39,0.0778,0.0488
0.2,0.44,0.0767,0.0477
0.3,0.48,0.0754,0.0464
0.3,0.52,0.0739,0.0452
0.3,0.57,0.0719,0.0439
0.4,0.60,0.0696,0.0424
0.4,0.64,0.0669,0.0408
0.4,0.68,0.0634,0.0389
0.4,0.71,0.0594,0.0370
0.5,0.73,0.0557,0.0356
0.5,0.75,0.0515,0.0338
0.5,0.76,0.0475,0.0322
0.5,0.78,0.0431,0.0301
0.6,0.79,0.0386,0.0280
0.6,0.79,0.0341,0.0257
0.6,0.79,0.0295,0.0232
0.6,0.79,0.0248,0.0205
0.7,0.77,0.0200,0.0175
0.7,0.74,0.0150,0.0144
0.7,0.66,0.0101,0.0112
0.8,0.48,0.0050,0.0080
0.8,-0.01,-0.0001,0.0049
