# J, eta_p, CT, CP
0.0,0.00,0.0796,0.0268
0.0,0.05,0.0777,0.0266
0.0,0.09,0.0758,0.0264
0.0,0.13,0.0737,0.0261
0.1,0.18,0.0717,0.0259
0.1,0.22,0.0696,0.0256
0.1,0.25,0.0674,0.0253
0.1,0.29,0.0652,0.0249
0.1,0.32,0.0629,0.0245
0.1,0.36,0.0605,0.0241
0.1,0.39,0.0581,0.0237
0.2,0.42,0.0556,0.0232
0.2,0.44,0.0531,0.0226
0.2,0.47,0.0505,0.0221
0.2,0.49,0.0478,0.0215
0.2,0.51,0.0451,0.0209
0.2,0.53,0.0422,0.0202
0.3,0.54,0.0394,0.0195
0.3,0.56,0.0365,0.0187
0.3,0.56,0.0335,0.0179
0.3,0.57,0.0304,0.0171
0.3,0.57,0.0273,0.0162
0.3,0.56,0.0241,0.0153
0.3,0.54,0.0209,0.0143
0.4,0.51,0.0176,0.0133
0.4,0.47,0.0142,0.0124
0.4,0.41,0.0107,0.0113
0.4,0.32,0.0072,0.0102
0.4,0.19,0.0036,0.0091
0.4,-0.00,0.0000,0.0081
