# J, eta_p, CT, CP
0.0,0.00,0.1097,0.0616
0.0,0.05,0.1094,0.0608
0.1,0.10,0.1091,0.0599
0.1,0.16,0.1085,0.0590
0.1,0.21,0.1078,0.0582
0.1,0.26,0.1069,0.0572
0.2,0.31,0.1057,0.0563
0.2,0.36,0.1041,0.0555
0.2,0.41,0.1023,0.0547
0.2,0.46,0.1001,0.0539
0.3,0.51,0.0975,0.0530
0.3,0.55,0.0944,0.0520
0.3,0.59,0.0908,0.0508
0.4,0.63,0.0867,0.0496
0.4,0.66,0.0823,0.0482
0.4,0.69,0.0776,0.0468
0.4,0.71,0.0729,0.0451
0.5,0.73,0.0680,0.0432
0.5,0.76,0.0629,0.0412
0.5,0.77,0.0578,0.0389
0.5,0.79,0.0525,0.0365
0.6,0.80,0.0471,0.0338
0.6,0.81,0.0416,0.0309
0.6,0.82,0.0361,0.0278
0.7,0.82,0.0303,0.0245
0.7,0.80,0.0245,0.0210
0.7,0.77,0.0185,0.0173
0.7,0.69,0.0124,0.0134
0.8,0.50,0.0063,0.0097
0.8,-0.00,-0.0000,0.0062
