# J, eta_p, CT, CP
0.0,0.00,0.1179,0.0945
0.0,0.04,0.1177,0.0923
0.1,0.09,0.1174,0.0903
0.1,0.13,0.1171,0.0885
0.1,0.18,0.1165,0.0862
0.1,0.23,0.1158,0.0838
0.2,0.27,0.1149,0.0814
0.2,0.32,0.1137,0.0784
0.2,0.37,0.1123,0.0760
0.3,0.42,0.1105,0.0739
0.3,0.47,0.1084,0.0716
0.3,0.52,0.1058,0.0691
0.4,0.56,0.1028,0.0671
0.4,0.61,0.0993,0.0653
0.4,0.64,0.0951,0.0634
0.5,0.68,0.0902,0.0613
0.5,0.70,0.0849,0.0591
0.5,0.73,0.0793,0.0567
0.5,0.75,0.0735,0.0540
0.6,0.77,0.0676,0.0512
0.6,0.78,0.0615,0.0479
0.6,0.80,0.0552,0.0444
0.7,0.81,0.0487,0.0405
0.7,0.81,0.0421,0.0364
0.7,0.81,0.0354,0.0319
0.8,0.80,0.0286,0.0273
0.8,0.78,0.0215,0.0223
0.8,0.70,0.0147,0.0174
0.8,0.53,0.0073,0.0123
0.9,0.01,0.0000,0.0073
