# J, eta_p, CT, CP
0.0,0.00,0.0895,0.0315
0.0,0.05,0.0878,0.0313
0.0,0.11,0.0859,0.0311
0.1,0.16,0.0839,0.0309
0.1,0.21,0.0819,0.0307
0.1,0.25,0.0797,0.0304
0.1,0.30,0.0773,0.0301
0.1,0.34,0.0749,0.0297
0.1,0.38,0.0723,0.0293
0.2,0.42,0.0697,0.0288
0.2,0.46,0.0669,0.0283
0.2,0.49,0.0641,0.0277
0.2,0.52,0.0612,0.0271
0.2,0.55,0.0582,0.0264
0.3,0.58,0.0552,0.0256
0.3,0.61,0.0520,0.0248
0.3,0.63,0.0488,0.0239
0.3,0.65,0.0455,0.0229
0.3,0.67,0.0422,0.0219
0.4,0.68,0.0387,0.0208
0.4,0.69,0.0352,0.0196
0.4,0.70,0.0316,0.0183
0.4,0.70,0.0280,0.0169
0.4,0.70,0.0242,0.0155
0.5,0.68,0.0204,0.0140
0.5,0.65,0.0165,0.0123
0.5,0.59,0.0125,0.0107
0.5,0.50,0.0084,0.0090
0.5,0.32,0.0042,0.0073
0.5,-0.00,-0.0000,0.0058
