# J, eta_p, CT, CP
0.0,0.00,0.1286,0.1588
0.0,0.04,0.1289,0.1555
0.1,0.09,0.1290,0.1522
0.1,0.13,0.1291,0.1487
0.2,0.18,0.1292,0.1450
0.2,0.22,0.1291,0.1414
0.2,0.26,0.1289,0.1377
0.3,0.31,0.1286,0.1337
0.3,0.35,0.1281,0.1297
0.4,0.40,0.1274,0.1257
0.4,0.44,0.1265,0.1217
0.4,0.49,0.1253,0.1177
0.5,0.54,0.1235,0.1134
0.5,0.59,0.1212,0.1090
0.6,0.64,0.1180,0.1044
0.6,0.69,0.1140,0.0998
0.6,0.73,0.1088,0.0952
0.7,0.77,0.1024,0.0904
0.7,0.80,0.0946,0.0853
0.8,0.82,0.0868,0.0805
0.8,0.83,0.0789,0.0755
0.8,0.85,0.0708,0.0700
0.9,0.86,0.0626,0.0640
0.9,0.87,0.0542,0.0573
1.0,0.87,0.0456,0.0499
1.0,0.87,0.0368,0.0421
1.0,0.85,0.0278,0.0339
1.1,0.79,0.0187,0.0254
1.1,0.63,0.0095,0.0168
1.2,-0.00,-0.0000,0.0085
