# J, eta_p, CT, CP
0.0,0.00,0.0770,0.0315
0.0,0.05,0.0762,0.0310
0.0,0.11,0.0756,0.0307
0.1,0.16,0.0747,0.0303
0.1,0.21,0.0736,0.0299
0.1,0.26,0.0723,0.0296
0.1,0.31,0.0709,0.0293
0.1,0.37,0.0692,0.0285
0.2,0.41,0.0673,0.0285
0.2,0.45,0.0651,0.0278
0.2,0.49,0.0627,0.0276
0.2,0.53,0.0602,0.0271
0.2,0.56,0.0576,0.0265
0.3,0.59,0.0550,0.0259
0.3,0.62,0.0522,0.0252
0.3,0.65,0.0493,0.0244
0.3,0.67,0.0464,0.0236
0.4,0.69,0.0432,0.0226
0.4,0.71,0.0401,0.0216
0.4,0.73,0.0369,0.0206
0.4,0.74,0.0336,0.0194
0.4,0.75,0.0302,0.0182
0.5,0.75,0.0267,0.0167
0.5,0.75,0.0232,0.0152
0.5,0.74,0.0195,0.0135
0.5,0.72,0.0157,0.0118
0.5,0.68,0.0119,0.0100
0.6,0.58,0.0080,0.0082
0.6,0.40,0.0040,0.0064
0.6,-0.00,0.0000,0.0047
