# J, eta_p, CT, CP
0.0,0.00,0.1785,0.1144
0.0,0.06,0.1778,0.1154
0.1,0.12,0.1770,0.1163
0.1,0.17,0.1759,0.1172
0.2,0.22,0.1747,0.1181
0.2,0.28,0.1733,0.1189
0.2,0.33,0.1716,0.1196
0.3,0.37,0.1696,0.1202
0.3,0.42,0.1672,0.1206
0.3,0.46,0.1644,0.1207
0.4,0.50,0.1610,0.1205
0.4,0.54,0.1570,0.1199
0.5,0.58,0.1523,0.1188
0.5,0.61,0.1469,0.1172
0.5,0.64,0.1405,0.1148
0.6,0.67,0.1331,0.1116
0.6,0.70,0.1250,0.1077
0.6,0.72,0.1168,0.1034
0.7,0.74,0.1084,0.0988
0.7,0.76,0.0997,0.0936
0.8,0.77,0.0908,0.0878
0.8,0.79,0.0816,0.0815
0.8,0.80,0.0722,0.0745
0.9,0.81,0.0625,0.0668
0.9,0.81,0.0526,0.0584
0.9,0.81,0.0425,0.0493
1.0,0.79,0.0321,0.0396
1.0,0.74,0.0216,0.0294
1.0,0.61,0.0109,0.0187
1.1,-0.00,-0.0000,0.0080
